Nez Perce County,Idaho,2140236
Oneida County,Idaho,132369
Owyhee County,Idaho,395757
Payette County,Idaho,806376
Power County,Idaho,444662
Shoshone County,Idaho,549395
Teton County,Idaho,373968
Twin Falls County,Idaho,3857546
Valley County,Idaho,513652
Washington County,Idaho,445133
Adams County,Illinois,3262255
Alexander County,Illinois,149739
Bond County,Illinois,551771
Boone County,Illinois,1697172
Brown County,Illinois,480630
Bureau County,Illinois,1179257
Calhoun County,Illinois,91661
Carroll County,Illinois,536548
Cass County,Illinois,635672
Champaign County,Illinois,10924667
Christian County,Illinois,1345763
Clark County,Illinois,478219
Clay County,Illinois,544608
Clinton County,Illinois,1068991
Coles County,Illinois,2372046
Cook County,Illinois,385762799
Crawford County,Illinois,950261
Cumberland County,Illinois,915810
DeKalb County,Illinois,4160157
De Witt County,Illinois,1188009
Douglas County,Illinois,975107
DuPage County,Illinois,92525418
Edgar County,Illinois,774217
Edwards County,Illinois,277248
Effingham County,Illinois,2063422
Fayette County,Illinois,535634
Ford County,Illinois,694674
Franklin County,Illinois,896551
Fulton County,Illinois,804869
Gallatin County,Illinois,138776
Greene County,Illinois,300115
Grundy County,Illinois,4301657
Hamilton County,Illinois,280755
Hancock County,Illinois,529732
Hardin County,Illinois,73068
Henderson County,Illinois,160904
Henry County,Illinois,1470214
Iroquois County,Illinois,988851
Jackson County,Illinois,2472681
Jasper County,Illinois,422649
Jefferson County,Illinois,1750362
Jersey County,Illinois,483142
Jo Daviess County,Illinois,753401
Johnson County,Illinois,216599
Kane County,Illinois,26037901
Kankakee County,Illinois,6162590
Kendall County,Illinois,3534314
Knox County,Illinois,1666289
Lake County,Illinois,61530357
LaSalle County,Illinois,5633980
Lawrence County,Illinois,505116
Lee County,Illinois,1512011
Livingston County,Illinois,1889758
Logan County,Illinois,995672
McDonough County,Illinois,1047868
McHenry County,Illinois,10978671
McLean County,Illinois,12371613
Macon County,Illinois,6294521
Macoupin County,Illinois,1122520
Madison County,Illinois,10738680
Marion County,Illinois,1252505
Marshall County,Illinois,387335
Mason County,Illinois,389840
Massac County,Illinois,591000
Menard County,Illinois,235091
Mercer County,Illinois,394373
Monroe County,Illinois,862924
Montgomery County,Illinois,1023421
Morgan County,Illinois,1494239
Moultrie County,Illinois,816673
Ogle County,Illinois,2743170
Peoria County,Illinois,12185615
Perry County,Illinois,569000
Piatt County,Illinois,485493
Pike County,Illinois,513212
Pope County,Illinois,52677
Pulaski County,Illinois,157161
Putnam County,Illinois,276796
Randolph County,Illinois,1330488
Richland County,Illinois,554020
Rock Island County,Illinois,9821512
St. Clair County,Illinois,11337139
Saline County,Illinois,721781
Sangamon County,Illinois,10645155
Schuyler County,Illinois,239400
Scott County,Illinois,144040
Shelby County,Illinois,764602
Stark County,Illinois,215870
Stephenson County,Illinois,1738081
Tazewell County,Illinois,5314359
Union County,Illinois,399772
Vermilion County,Illinois,3054478
Wabash County,Illinois,324332
Warren County,Illinois,764593
Washington County,Illinois,1024191
Wayne County,Illinois,436832
White County,Illinois,438371
Whiteside County,Illinois,2018293
Will County,Illinois,33492526
Williamson County,Illinois,2791050
Winnebago County,Illinois,12826407
Woodford County,Illinois,1159142
Adams County,Indiana,1669234
Allen County,Indiana,20249659
Bartholomew County,Indiana,6314353
Benton County,Indiana,491413
Blackford County,Indiana,322780
Boone County,Indiana,3800165
Brown County,Indiana,268475
Carroll County,Indiana,674567
Cass County,Indiana,1385263
Clark County,Indiana,5459362
Clay County,Indiana,765187
Clinton County,Indiana,1446070
Crawford County,Indiana,185753
Daviess County,Indiana,1380611
Dearborn County,Indiana,1821639
Decatur County,Indiana,1607975
DeKalb County,Indiana,2424480
Delaware County,Indiana,4030587
Dubois County,Indiana,2629485
Elkhart County,Indiana,15671462
Fayette County,Indiana,542362
Floyd County,Indiana,2780151
Fountain County,Indiana,466064
Franklin County,Indiana,519329
Fulton County,Indiana,671083
Gibson County,Indiana,3340175
Grant County,Indiana,2325161
Greene County,Indiana,609997
Hamilton County,Indiana,20009859
Hancock County,Indiana,3243824
Harrison County,Indiana,1147858
Hendricks County,Indiana,7023530
Henry County,Indiana,1364660
Howard County,Indiana,4133195
Huntington County,Indiana,1403097
Jackson County,Indiana,2483145
Jasper County,Indiana,1451551
Jay County,Indiana,873209
Jefferson County,Indiana,1505808
Jennings County,Indiana,719780
Johnson County,Indiana,5544320
Knox County,Indiana,1823591
Kosciusko County,Indiana,5854402
Lagrange County,Indiana,1665751
Lake County,Indiana,21222777
LaPorte County,Indiana,3978308
Lawrence County,Indiana,1312546
Madison County,Indiana,3746388
Marion County,Indiana,94330001
Marshall County,Indiana,1621710
Martin County,Indiana,1127237
Miami County,Indiana,909294
Monroe County,Indiana,6760555
Montgomery County,Indiana,1612566
Morgan County,Indiana,1876705
Newton County,Indiana,346732
Noble County,Indiana,1857964
Ohio County,Indiana,119830
Orange County,Indiana,599752
Owen County,Indiana,527751
Parke County,Indiana,368544
Perry County,Indiana,702881
Pike County,Indiana,647969
Porter County,Indiana,7048880
Posey County,Indiana,3073425
Pulaski County,Indiana,630856
Putnam County,Indiana,1082473
Randolph County,Indiana,743178
Ripley County,Indiana,1156604
Rush County,Indiana,574438
St. Joseph County,Indiana,13736554
Scott County,Indiana,686326
Shelby County,Indiana,1907799
Spencer County,Indiana,893469
Starke County,Indiana,545982
Steuben County,Indiana,1391186
Sullivan County,Indiana,803008
Switzerland County,Indiana,214881
Tippecanoe County,Indiana,9727401
Tipton County,Indiana,612608
Union County,Indiana,141200
Vanderburgh County,Indiana,10853822
Vermillion County,Indiana,879013
Vigo County,Indiana,4539365
Wabash County,Indiana,1135918
Warren County,Indiana,225651
Warrick County,Indiana,2379919
Washington County,Indiana,613325
Wayne County,Indiana,2718399
Wells County,Indiana,1072859
White County,Indiana,1019452
Whitley County,Indiana,1549805
Adair County,Iowa,442602
Adams County,Iowa,196215
Allamakee County,Iowa,593063
Appanoose County,Iowa,402510
Audubon County,Iowa,284777
Benton County,Iowa,840331
Black Hawk County,Iowa,7689241
Boone County,Iowa,1011922
Bremer County,Iowa,1071908
Buchanan County,Iowa,750698
Buena Vista County,Iowa,1217821
Butler County,Iowa,395597
Calhoun County,Iowa,375892
Carroll County,Iowa,1291355
Cass County,Iowa,631437
Cedar County,Iowa,560717
Cerro Gordo County,Iowa,2420809
Cherokee County,Iowa,623724
Chickasaw County,Iowa,594492
Clarke County,Iowa,393545
Clay County,Iowa,1003466
Clayton County,Iowa,804156
Clinton County,Iowa,2168700
Crawford County,Iowa,712868
Dallas County,Iowa,6482952
Davis County,Iowa,248058
Decatur County,Iowa,205128
Delaware County,Iowa,875769
Des Moines County,Iowa,2149430
Dickinson County,Iowa,961893
Dubuque County,Iowa,6591464
Emmet County,Iowa,331847
Fayette County,Iowa,706059
Floyd County,Iowa,753225
Franklin County,Iowa,537423
Fremont County,Iowa,296595
Greene County,Iowa,464793
Grundy County,Iowa,499478
Guthrie County,Iowa,451667
Hamilton County,Iowa,671259
Hancock County,Iowa,721216
Hardin County,Iowa,731314
Harrison County,Iowa,416051
Henry County,Iowa,911258
Howard County,Iowa,436603
Humboldt County,Iowa,419975
Ida County,Iowa,579716
Iowa County,Iowa,958749
Jackson County,Iowa,650350
Jasper County,Iowa,1173443
Jefferson County,Iowa,668419
Johnson County,Iowa,9325714
Jones County,Iowa,617724
Keokuk County,Iowa,307509
Kossuth County,Iowa,800456
Lee County,Iowa,1837322
Linn County,Iowa,16503977
Louisa County,Iowa,644727
Lucas County,Iowa,312557
Lyon County,Iowa,858408
Madison County,Iowa,417513
Mahaska County,Iowa,814431
Marion County,Iowa,2099257
Marshall County,Iowa,1816177
Mills County,Iowa,520780
Mitchell County,Iowa,575588
Monona County,Iowa,298222
Monroe County,Iowa,404883
Montgomery County,Iowa,408098
Muscatine County,Iowa,2524407
O'Brien County,Iowa,851017
Osceola County,Iowa,327661
Page County,Iowa,585163
Palo Alto County,Iowa,453868
Plymouth County,Iowa,1318864
Pocahontas County,Iowa,456455
Polk County,Iowa,45762189
Pottawattamie County,Iowa,4077222
Poweshiek County,Iowa,1131506
Ringgold County,Iowa,173369
Sac County,Iowa,470926
Scott County,Iowa,9360735
Shelby County,Iowa,659776
Sioux County,Iowa,2453212
Story County,Iowa,5478189
Tama County,Iowa,639183
Taylor County,Iowa,241600
Union County,Iowa,684499
Van Buren County,Iowa,211246
Wapello County,Iowa,1610261
Warren County,Iowa,1262225
Washington County,Iowa,1021520
Wayne County,Iowa,215122
